"","CELEX_number","casenumber","date_case","date_judgment","judge_rapporteur","JR_Country","judges","advocate_general","chamber","chamber_size","JR_Net_Observations","appointing_party_id","appointing_pm","current_pm","turnover","pm_turnover","eu_ideology","left_right","current_eu_ideology","current_left_right","diff_eu","diff_left_right","legalissue","year","infringement","annulment","failure_to_act","preliminary_reference","staff","CommIsDef","CommIsPl","GermanyPl","FrancePl","ItalyPl","BelgiumPl","LuxembourgPl","NetherlandsPl","United KingdomPl","IrelandPl","DenmarkPl","SpainPl","PortugalPl","GreecePl","AustriaPl","SwedenPl","FinlandPl","GermanyDef","FranceDef","ItalyDef","BelgiumDef","LuxembourgDef","NetherlandsDef","United KingdomDef","IrelandDef","DenmarkDef","SpainDef","PortugalDef","GreeceDef","AustriaDef","SwedenDef","FinlandDef","CommObsPl","CommObsDef","CJEU_Agree_Pl","govislit","netobs","AGforPl"
"1887","61980CJ0142","142/80",1980-06-12,1981-05-27,"Pescatore","Luxembourg","Bosco, Due, Everling, Koopmans, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Pescatore, Touffait","Capotorti","Grand Chamber",9,0,1234,"Werner","Werner",0,0,NA,6.4474,NA,6.4474,NA,0,"Whether (under para 3 art 95) the rule against discrimination became fully effective from 1/1/62, and after that date a member state could no longer maintain tax or fiscal practices discriminating against imported products from other member sta",1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,1
"1888","61980CJ0142","142/80",1980-06-12,1981-05-27,"Pescatore","Luxembourg","Bosco, Due, Everling, Koopmans, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Pescatore, Touffait","Capotorti","Grand Chamber",9,0,1234,"Werner","Werner",0,0,NA,6.4474,NA,6.4474,NA,0,"Whether opinions delivered by the Commission under art 169 have legal effect only regarding proceedings before the Court against a state alleged to have breached obligations, and the Commission may not exempt a member states compliance",1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,1
"1889","61980CJ0145","145/80",1980-06-13,1981-07-14,"Due","Denmark","Chloros, Due, Pescatore","Capotorti","Second Chamber",3,0,1629,"Jorgensen","Jorgensen",0,0,7.4311,3.8011,7.4311,3.8011,0,0,"Should the applicant be reinstated in her career without any break in continuity as regards seniority in the service and progression is salary classes?",1983,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1890","61980CJ0145","145/80",1980-06-13,1981-07-14,"Due","Denmark","Chloros, Due, Pescatore","Capotorti","Second Chamber",3,0,1629,"Jorgensen","Jorgensen",0,0,7.4311,3.8011,7.4311,3.8011,0,0,"Whether an official is entitled not to regard an exchange of views as a formal decision on the part of the administration until he receives the first administrative letter stating the grounds on which the decision is based.",1981,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"1891","61980CJ0145","145/80",1980-06-13,1981-07-14,"Due","Denmark","Chloros, Due, Pescatore","Capotorti","Second Chamber",3,0,1629,"Jorgensen","Jorgensen",0,0,7.4311,3.8011,7.4311,3.8011,0,0,"What action should be taken with regard to the other heads of claim referring to the payment of salary, pension rights, social security contributions and compensation for termination of the employment contrat as a member of the establishment st",1981,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1892","61980CJ0150","150/80",1980-06-24,1981-06-24,"Koopmans","Netherlands","Bosco, Chloros, Due, Everling, Koopmans, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Pescatore","Slynn","Grand Chamber",9,0,235,"Van Agt","Van Agt",0,0,7.7157,5.9376,7.7157,5.9376,0,0,"Whether contracting states are free to establish formal requirements other than those contained in the Convention, such that a national language requirement can be a condition for a contracts validity.",1981,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
"1893","61980CJ0150","150/80",1980-06-24,1981-06-24,"Koopmans","Netherlands","Bosco, Chloros, Due, Everling, Koopmans, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Pescatore","Slynn","Grand Chamber",9,0,235,"Van Agt","Van Agt",0,0,7.7157,5.9376,7.7157,5.9376,0,0,"Whether art 18 of the Convention applies even where the parties have agreed to a designated court which is to have jurisdiction within the meaning of art 17 of the Convention.",1981,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
"1894","61980CJ0150","150/80",1980-06-24,1981-06-24,"Koopmans","Netherlands","Bosco, Chloros, Due, Everling, Koopmans, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Pescatore","Slynn","Grand Chamber",9,0,235,"Van Agt","Van Agt",0,0,7.7157,5.9376,7.7157,5.9376,0,0,"In application of Art 22 of the Convention, can related actions be brought simultaneously before one of those courts, provided that the law of that court permits the consolidation of related actions and that court has jurisdiction over both act",1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-1,0
"1895","61980CJ0151","151/80",1980-06-25,1981-12-17,"O'Keeffe","Ireland","Bosco, Koopmans, O'Keeffe","Reischl","First Chamber",3,0,1393,"Cosgrave","Haughey",1,1,9.1708,6.4372,7.8389,6.0713,1.3319,0.3659,"Whether the appointing authority has wide discretion in comparing candidates merits and assessing which candidates satisfy eligibility requirements, and thus such decisions may be reviewed only for manifest error.",1981,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1896","61980CJ0152","152/80",1980-06-25,1981-05-20,"Bosco","Italy","Bosco, Chloros, Due, Everling, Koopmans, Mackenzie Stuart, O'Keeffe, Pescatore, Touffait","Reischl","Grand Chamber",9,0,1633,"Moro","Cossiga",0,1,8.9667,5.6611,8.9667,5.6611,0,0,"Is Commission Regulation 1608/74 of 26 June 1974 valid?",1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"1897","61980CJ0153","153/80",1980-06-27,1981-05-07,"Pescatore","Luxembourg","Due, Pescatore, Touffait","Reischl","Second Chamber",3,0,1234,"Werner","Werner",0,0,NA,6.4474,NA,6.4474,NA,0,"In situations where a tax advantage is granted in terms of the quantities of production, may an MS refuse to grant the advantage to an undertaking on the basis of supplementary conditions?",1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0
"1898","61980CJ0153","153/80",1980-06-27,1981-05-07,"Pescatore","Luxembourg","Due, Pescatore, Touffait","Reischl","Second Chamber",3,0,1234,"Werner","Werner",0,0,NA,6.4474,NA,6.4474,NA,0,"Whether art 95 must be interpreted as meaning that tax advantages granted under national legislation favoring certain alcoholic products must be extended to similar imported products.",1981,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
"1899","61980CJ0154","154/80",1980-07-02,1981-02-05,"Touffait","France","Due, Pescatore, Touffait","Warner","Second Chamber",3,0,1094,"Chirac","Barre",1,1,7.9,8.2,NA,NA,NA,NA,"Whether there can be any question of consideration within the meaning of art. 8(a) of the second directive on harmonizing member state legislation in the case of a cooperative assoc. which charges nothing for its storage service.",1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
"1900","61980CJ0155","155/80",1980-07-02,1981-07-14,"Everling","Germany","Bosco, Chloros, Due, Everling, Koopmans, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Touffait","Capotorti","Grand Chamber",9,0,558,"Schmidt","Schmidt",0,0,7.9318,3.6451,7.9318,3.6451,0,0,"Whether articles 30 and 34 of the treaty apply to national rules which prohibit the production of ordinary and fine bakers wares and also their transport and delivery to individual consumers and retail outlets during the night.",1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0
"1901","61980CJ0155","155/80",1980-07-02,1981-07-14,"Everling","Germany","Bosco, Chloros, Due, Everling, Koopmans, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Touffait","Capotorti","Grand Chamber",9,0,558,"Schmidt","Schmidt",0,0,7.9318,3.6451,7.9318,3.6451,0,0,"Whether the principle of non-discrimination in art 7 is infringed by rules applicable not on the basis of nationality of traders, but on the basis of their location, whereby competition of traders in a member state is affected by national law",1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0
"1902","61980CJ0156","156/80",1980-07-02,1981-05-21,"Pescatore","Luxembourg","Due, Pescatore, Touffait","Slynn","Second Chamber",3,0,1234,"Werner","Werner",0,0,NA,6.4474,NA,6.4474,NA,0,"Whether regarding a medical committees decision assessing the degree of invalidity, the remedies provided by the Staff Regs may be employed to obtain Court review of the committees appraisal.",1981,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1903","61980CJ0157","157/80",1980-07-03,1981-05-26,"Mackenzie Stuart","United Kingdom","Bosco, Chloros, Everling, Koopmans, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Pescatore, Touffait","Reischl","Grand Chamber",9,0,1556,"Wilson","Thatcher",1,1,6.9923,4.3562,2.3243,7.4261,4.668,3.0699,"Whether, when conditions of art II are fulfilled, the right granted to the accused applies without restriction, or instead does the accuseds right only exist where he must defend himself against a civil claim made at criminal proceedings",1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"1904","61980CJ0158","158/80",1980-07-09,1981-07-07,"O'Keeffe","Ireland","Bosco, Chloros, Due, Koopmans, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Pescatore, Touffait","Capotorti","Grand Chamber",9,0,1393,"Cosgrave","Haughey",1,1,9.1708,6.4372,7.8389,6.0713,1.3319,0.3659,"Whether the exemption in directive 69/169 with 72/230 and 78/1032 may be granted to travellers who arrive in the Community customs territory from a non-member state regardless of the circumstances of the goods acquisition",1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0
"1905","61980CJ0158","158/80",1980-07-09,1981-07-07,"O'Keeffe","Ireland","Bosco, Chloros, Due, Koopmans, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Pescatore, Touffait","Capotorti","Grand Chamber",9,0,1393,"Cosgrave","Haughey",1,1,9.1708,6.4372,7.8389,6.0713,1.3319,0.3659,"Whether reg 1544/69 leaves member states any power to grant exemptions broader than those contained therein, regarding goods in personal luggage of travellers coming from non-member states",1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,1
"1906","61980CJ0158","158/80",1980-07-09,1981-07-07,"O'Keeffe","Ireland","Bosco, Chloros, Due, Koopmans, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Pescatore, Touffait","Capotorti","Grand Chamber",9,0,1393,"Cosgrave","Haughey",1,1,9.1708,6.4372,7.8389,6.0713,1.3319,0.3659,"Whether the exemption in reg 1544/69 (amended by 3061/78) applies only to goods contained in personal luggage of travellers coming from non-member states, regardless of the period of time spent in that non-member state.",1981,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
"1907","61980CJ0158","158/80",1980-07-09,1981-07-07,"O'Keeffe","Ireland","Bosco, Chloros, Due, Koopmans, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Pescatore, Touffait","Capotorti","Grand Chamber",9,0,1393,"Cosgrave","Haughey",1,1,9.1708,6.4372,7.8389,6.0713,1.3319,0.3659,"Whether, regarding Community travel, when a journey between member states requires transit through a non-member state, the traveller must prove that goods were acquired in a member state to enjoy the more generous exemptions.",1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"1908","61980CJ0158","158/80",1980-07-09,1981-07-07,"O'Keeffe","Ireland","Bosco, Chloros, Due, Koopmans, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Pescatore, Touffait","Capotorti","Grand Chamber",9,0,1393,"Cosgrave","Haughey",1,1,9.1708,6.4372,7.8389,6.0713,1.3319,0.3659,"Whether the Treaty created new remedies in national courts to ensure observance of EEC law other than those laid down national law, while art 177 implies that all national law must be available to ensure EEC law having direct effect.",1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,0
"1909","61980CJ0158","158/80",1980-07-09,1981-07-07,"O'Keeffe","Ireland","Bosco, Chloros, Due, Koopmans, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Pescatore, Touffait","Capotorti","Grand Chamber",9,0,1393,"Cosgrave","Haughey",1,1,9.1708,6.4372,7.8389,6.0713,1.3319,0.3659,"Is Council Reg 3023/77 invalid inasmuch as it is in breah of a superior rule of Community law?",1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
"1910","61980CJ0159","159/80",1980-07-09,1981-07-16,"Koopmans","Netherlands","Bosco, Koopmans, O'Keeffe","Capotorti","First Chamber",3,0,235,"Van Agt","Van Agt",0,0,7.7157,5.9376,7.7157,5.9376,0,0,"Whether art 5(1)B(b) of 141/64 must be interpreted as meaning that sorghum flakes are produced from hulled sorghum grain when part or the whole pericarp is removed so that the flowery kernel becomes partly visible on the outside.",1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1911","61980CJ0159","159/80",1980-07-09,1981-07-16,"Koopmans","Netherlands","Bosco, Koopmans, O'Keeffe","Capotorti","First Chamber",3,0,235,"Van Agt","Van Agt",0,0,7.7157,5.9376,7.7157,5.9376,0,0,"Whether it is permissible for the national court to ise the Explanatory Notes to the Customs Cooperation Council Nomenclature in interpreting the term flakes within the meaning of art 5(1)B(b)",1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1912","61980CJ0160","160/80",1980-07-10,1981-07-02,"Touffait","France","Due, Pescatore, Touffait","Slynn","Second Chamber",3,-1,1094,"Chirac","Barre",1,1,7.9,8.2,NA,NA,NA,NA,"Whether the systematic classification of goods in various chapters and sections of the Common Customs Tariff allows a gum used as thickener to be classified in a heading in chapter 13 where goods of a similar nature are found.",1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1913","61980CJ0161","161/80",1980-07-11,1981-02-24,"Pescatore","Luxembourg","Due, Pescatore, Touffait","Reischl","Second Chamber",3,0,1234,"Werner","Werner",0,0,NA,6.4474,NA,6.4474,NA,0,"Should the Commission decision of 28 November 1979 adopting the list of officials in its information offices be annulled?",1981,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1914","61980CJ0164","164/80",1980-07-14,1982-03-11,"O'Keeffe","Ireland","Bosco, Koopmans, O'Keeffe","Capotorti","First Chamber",3,0,1393,"Cosgrave","Haughey",1,1,9.1708,6.4372,7.8389,6.0713,1.3319,0.3659,"Whether changes in the amounts actually paid to the pensioner, due solely to the effect of exchange rates and weightings, encroach upon pension rights when they affected benefits payments under art 45 and 46",1982,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1915","61980CJ0166","166/80",1980-07-15,1981-06-16,"Due","Denmark","Bosco, Chloros, Due, Everling, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Pescatore, Touffait","Reischl","Grand Chamber",9,0,1629,"Jorgensen","Jorgensen",0,0,7.4311,3.8011,7.4311,3.8011,0,0,"How does the Court's interpretation of the implications of Art 52 of the Convention affect its decision on the remaining issues in the case?",1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0
"1916","61980CJ0166","166/80",1980-07-15,1981-06-16,"Due","Denmark","Bosco, Chloros, Due, Everling, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Pescatore, Touffait","Reischl","Grand Chamber",9,0,1629,"Jorgensen","Jorgensen",0,0,7.4311,3.8011,7.4311,3.8011,0,0,"Whether art 27(2) requires proof that the document in question was actually brought to the defendants knowledge, and thus the court may confine itself to whether the period from date of service allowed time for his defense.",1981,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
"1917","61980CJ0166","166/80",1980-07-15,1981-06-16,"Due","Denmark","Bosco, Chloros, Due, Everling, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Pescatore, Touffait","Reischl","Grand Chamber",9,0,1629,"Jorgensen","Jorgensen",0,0,7.4311,3.8011,7.4311,3.8011,0,0,"Whether in determining if a defendant has been enabled to arrange for his defense as requried by art 27(2) the court must take account only of time made available to the defendant to avoid default judgment.",1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"1918","61980CJ0166","166/80",1980-07-15,1981-06-16,"Due","Denmark","Bosco, Chloros, Due, Everling, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Pescatore, Touffait","Reischl","Grand Chamber",9,0,1629,"Jorgensen","Jorgensen",0,0,7.4311,3.8011,7.4311,3.8011,0,0,"Whether art 27(2) requires the court in which enforcement is sought to examine whether service was effected in time to enable the defendant to arrange for defense even if the previous court held that service was effected in separate proceedings",1981,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
"1919","61980CJ0166","166/80",1980-07-15,1981-06-16,"Due","Denmark","Bosco, Chloros, Due, Everling, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Pescatore, Touffait","Reischl","Grand Chamber",9,0,1629,"Jorgensen","Jorgensen",0,0,7.4311,3.8011,7.4311,3.8011,0,0,"Is a court seised in one Contracting State still required to consider whether service was effected in sufficient time to enable the defendant to arragen for his defence, if such a determination has already been made in another State?",1981,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
"1920","61980CJ0166","166/80",1980-07-15,1981-06-16,"Due","Denmark","Bosco, Chloros, Due, Everling, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Pescatore, Touffait","Reischl","Grand Chamber",9,0,1629,"Jorgensen","Jorgensen",0,0,7.4311,3.8011,7.4311,3.8011,0,0,"Whether the words the documents which instituted proceedings in art 27 of the Convention includes an order for payment when sich an order is also capable of giving rise to adversarial proceedings while not being the first capable of such.",1981,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"1921","61980CJ0166","166/80",1980-07-15,1981-06-16,"Due","Denmark","Bosco, Chloros, Due, Everling, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Pescatore, Touffait","Reischl","Grand Chamber",9,0,1629,"Jorgensen","Jorgensen",0,0,7.4311,3.8011,7.4311,3.8011,0,0,"Whether art 27(2) remains applicable where the defendant has lodged an objection against the decision given in default and a court in the state of judgment has declared the objection inadmissible because the time limit expired.",1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0
"1922","61980CJ0167","167/80",1980-07-18,1981-06-04,"O'Keeffe","Ireland","Bosco, Koopmans, O'Keeffe","Capotorti","First Chamber",3,0,1393,"Cosgrave","Haughey",1,1,9.1708,6.4372,7.8389,6.0713,1.3319,0.3659,"What action should be taken as regards the applicant's claim in so far as it is directed against the Commission of the European Communities?",1981,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1923","61980CJ0167","167/80",1980-07-18,1981-06-04,"O'Keeffe","Ireland","Bosco, Koopmans, O'Keeffe","Capotorti","First Chamber",3,0,1393,"Cosgrave","Haughey",1,1,9.1708,6.4372,7.8389,6.0713,1.3319,0.3659,"Whether the appeal referred to in art 91 of Staff Regs may be directed only against an act adversely affecting an official and emanating from the appointing authority.",1981,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1924","61980CJ0169","169/80",1980-07-23,1981-07-09,"Everling","Germany","Everling, Mackenzie Stuart, Touffait","Slynn","Third Chamber",3,0,558,"Schmidt","Schmidt",0,0,7.9318,3.6451,7.9318,3.6451,0,0,"Whether Emmentaler cheese exported from one member state to another falls within subheading 04.04 AI insofar as it satisfies the characteristics thereof, and is not subject to monetary compensatory amounts.",1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
"1925","61980CJ0170","170/80",1980-07-24,1981-07-08,"Mackenzie Stuart","United Kingdom","Everling, Mackenzie Stuart, Mertens de Wilmars","Reischl","Third Chamber",3,0,1556,"Wilson","Thatcher",1,1,6.9923,4.3562,2.3243,7.4261,4.668,3.0699,"Whether the description fruit provisionally preserved but unsuitable in that state for immediate consumption indicates tariff heading 08.11 covers only products which would risk health if immediately consumed",1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1926","61980CJ0171","171/80",1980-07-28,1981-02-17,"O'Keeffe","Ireland","Bosco, Chloros, Due, Everling, Koopmans, Mertens de Wilmars, O'Keeffe, Pescatore, Touffait","Reischl","Grand Chamber",9,0,1393,"Cosgrave","Haughey",1,1,9.1708,6.4372,7.8389,6.0713,1.3319,0.3659,"Whether a member state may plead provisions, practices or circumstances existing in its legal system to justify a failure to comply with obligations and time limits resulting from Community directives",1981,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
